NOME DO JOB	DATA DE EXECUÇÃO	HORA DE EXECUÇÃO	TEMPO DE CPU	TEMPO DE SALA	RETURN CODE	USUARIO	JOBID
OCGJD400	15/07/2025	03.54.22	9,55	13,09	0000	USRIWPRD	68900
OCGJD400	16/07/2025	03.53.33	9,45	12,75	0000	USRIWPRD	88264
OCGJD400	17/07/2025	03.52.45	9,57	13,14	0000	USRIWPRD	8004
OCGJD400	18/07/2025	03.51.59	9,75	13,16	0000	USRIWPRD	27123
OCGJD400	19/07/2025	03.52.02	9,73	13,29	0000	USRIWPRD	46052
OCGJD400	20/07/2025	10.56.19	6,91	8,84	0000	USRIWPRD	54648
OCGJD400	22/07/2025	03.52.08	9,62	12,71	0000	USRIWPRD	77002
OCGJD400	22/07/2025	06.52.48	0,00	1,20	0012	USRIWPRD	78359
OCGJD400	22/07/2025	10.29.27	0,00	0,00	0012	USRIWPRD	81700
OCGJD400	22/07/2025	10.38.32	0,00	1,20	0012	USRIWPRD	81898
OCGJD400	23/07/2025	04.41.32	9,61	12,91	0000	USRIWPRD	96465
OCGJD400	24/07/2025	03.54.48	9,59	12,93	0000	USRIWPRD	15242
OCGJD400	24/07/2025	21.19.41	8,00	10,27	0000	USRIWPRD	31072
OCGJD400	25/07/2025	03.52.20	9,68	14,55	0000	USRIWPRD	34377
OCGJD400	26/07/2025	03.52.48	10,50	19,28	0000	USRIWPRD	53316
OCGJD400	26/07/2025	20.32.59	6,62	8,44	0000	USRIWPRD	58605
OCGJD400	27/07/2025	11.09.59	6,69	8,43	0000	USRIWPRD	61861
OCGJD400	29/07/2025	04.00.41	9,88	21,07	0000	USRIWPRD	84209
OCGJD400	30/07/2025	03.51.02	10,25	18,66	0000	USRIWPRD	3101
OCGJD400	31/07/2025	03.55.07	11,00	20,35	0000	USRIWPRD	22087
OCGJD400	01/08/2025	08.39.17	20,04	23,21	0000	USRIWPRD	43005
OCGJD400	02/08/2025	04.35.23	11,49	15,54	0000	USRIWPRD	59159
OCGJD400	05/08/2025	04.18.30	11,17	18,20	0000	USRIWPRD	94852
OCGJD400	06/08/2025	04.34.10	10,39	19,46	0000	USRIWPRD	14198
OCGJD400	07/08/2025	03.54.29	11,33	15,15	0000	USRIWPRD	33190
OCGJD400	08/08/2025	04.00.31	12,97	26,07	0000	USRIWPRD	52718
OCGJD400	09/08/2025	03.57.31	11,16	18,59	0000	USRIWPRD	71694
OCGJD400	12/08/2025	03.34.36	10,37	14,03	0000	USRIWPRD	3331
OCGJD400	13/08/2025	03.58.43	10,56	17,36	0000	USRIWPRD	22727
OCGJD400	14/08/2025	03.57.54	10,68	21,00	0000	USRIWPRD	41916
OCGJD400	15/08/2025	03.58.25	10,62	17,53	0000	USRIWPRD	61056
OCGJD400	16/08/2025	03.55.44	10,62	17,73	0000	USRIWPRD	82028
OCGJD400	19/08/2025	05.01.55	10,33	15,24	0000	USRIWPRD	14266
OCGJD400	20/08/2025	03.59.14	10,84	20,15	0000	USRIWPRD	32707
OCGJD400	21/08/2025	03.55.58	10,69	17,54	0000	USRIWPRD	52146
OCGJD400	22/08/2025	03.57.32	10,69	21,07	0000	USRIWPRD	70970
OCGJD400	23/08/2025	03.56.37	10,68	18,28	0000	USRIWPRD	90189
OCGJD400	26/08/2025	03.58.29	10,67	17,83	0000	USRIWPRD	21550
OCGJD400	27/08/2025	04.03.24	10,44	18,56	0000	USRIWPRD	40267
OCGJD400	28/08/2025	03.53.00	10,15	15,38	0000	USRIWPRD	59425
OCGJD400	29/08/2025	03.54.44	10,18	13,03	0000	USRIWPRD	78422
OCGJD400	30/08/2025	03.55.01	16,93	23,83	0000	USRIWPRD	98437
OCGJD400	02/09/2025	04.24.14	12,04	25,08	0000	USRIWPRD	30311
OCGJD400	03/09/2025	03.58.14	11,20	16,50	0000	USRIWPRD	49350
OCGJD400	04/09/2025	03.52.23	10,17	16,47	0000	USRIWPRD	68771
OCGJD400	11/11/2022	04.15.31	24,51	273,35	0000	TWSUSER	46359
OCGJD400	12/11/2022	04.15.12	23,65	260,15	0000	TWSUSER	94442
OCGJD400	15/11/2022	03.33.34	22,54	237,28	0000	TWSUSER	71290
OCGJD400	17/11/2022	04.11.10	23,70	250,43	0000	TWSUSER	29659
OCGJD400	18/11/2022	04.10.56	23,59	257,60	0000	TWSUSER	67976
OCGJD400	19/11/2022	04.09.00	23,70	261,82	0000	TWSUSER	18191
OCGJD400	22/11/2022	03.33.20	23,50	261,82	0000	TWSUSER	99737
OCGJD400	23/11/2022	04.11.03	23,73	272,29	0000	TWSUSER	49629
OCGJD400	24/11/2022	04.08.32	23,41	248,06	0000	TWSUSER	95148
OCGJD400	25/11/2022	04.10.55	23,74	254,91	0000	TWSUSER	33073
OCGJD400	26/11/2022	04.08.34	23,63	284,97	0000	TWSUSER	83202
OCGJD400	29/11/2022	04.21.34	23,90	213,73	0000	TWSUSER	67785
OCGJD400	30/11/2022	04.10.44	23,60	226,24	0000	TWSUSER	12958
OCGJD400	01/12/2022	04.13.07	26,67	281,94	0000	TWSUSER	58757
OCGJD400	02/12/2022	04.24.51	24,83	249,14	0000	TWSUSER	3604
OCGJD400	03/12/2022	04.22.03	24,51	437,90	0000	TWSUSER	49629
OCGJD400	06/12/2022	03.44.07	24,45	251,36	0000	TWSUSER	30442
OCGJD400	07/12/2022	04.48.04	20,26	94,61	3903	TWSUSER	77505
OCGJD400	07/12/2022	08.31.38	3,78	65,69	0000	TWSUSER	80486
OCGJD400	08/12/2022	04.16.53	22,38	158,96	0000	TWSUSER	26107
OCGJD400	09/12/2022	04.14.36	22,22	157,95	0000	TWSUSER	68899
OCGJD400	10/12/2022	04.11.11	22,29	145,94	0000	TWSUSER	18669
OCGJD400	13/12/2022	03.35.07	20,44	111,82	3903	TWSUSER	95260
OCGJD400	13/12/2022	05.56.59	1,87	15,81	3903	TWSUSER	96365
OCGJD400	13/12/2022	06.21.47	1,76	13,23	3903	TWSUSER	96655
OCGJD400	13/12/2022	06.47.25	1,86	15,74	3903	TWSUSER	96934
OCGJD400	13/12/2022	14.27.50	3,04	68,68	0000	TWSUSER	21023
OCGJD400	14/12/2022	04.19.42	22,18	143,71	0000	TWSUSER	41201
OCGJD400	15/12/2022	04.13.40	22,44	155,58	0000	TWSUSER	87542
OCGJD400	16/12/2022	04.14.16	22,41	150,02	0000	TWSUSER	33791
OCGJD400	17/12/2022	04.10.31	22,32	158,10	0000	TWSUSER	56968
OCGJD400	20/12/2022	03.34.11	22,40	177,77	0000	TWSUSER	97987
OCGJD400	21/12/2022	04.14.15	22,61	145,33	0000	TWSUSER	23265
OCGJD400	22/12/2022	04.16.56	22,67	173,58	0000	TWSUSER	47375
OCGJD400	23/12/2022	04.12.55	22,49	139,73	0000	TWSUSER	70421
OCGJD400	24/12/2022	04.10.28	22,50	146,20	0000	TWSUSER	94022
OCGJD400	27/12/2022	04.18.28	21,00	97,15	3903	TWSUSER	34188
OCGJD400	27/12/2022	11.01.28	3,83	70,36	0000	TWSUSER	40066
OCGJD400	28/12/2022	04.21.52	22,54	166,94	0000	TWSUSER	57855
OCGJD400	29/12/2022	04.10.32	24,80	152,82	0000	TWSUSER	81813
OCGJD400	30/12/2022	04.13.52	25,18	171,00	0000	TWSUSER	4653
OCGJD400	31/12/2022	04.12.32	42,55	279,75	0000	TWSUSER	25230
OCGJD400	03/01/2023	03.39.51	24,83	169,44	0000	TWSUSER	67615
OCGJD400	04/01/2023	04.27.30	22,12	105,00	3903	TWSUSER	92646
OCGJD400	04/01/2023	06.34.04	1,95	17,81	3903	TWSUSER	93808
OCGJD400	04/01/2023	07.39.24	2,07	18,40	3903	TWSUSER	94847
OCGJD400	04/01/2023	08.02.04	2,23	22,09	3903	TWSUSER	95272
OCGJD400	04/01/2023	09.54.18	3,93	79,96	0000	TWSUSER	97374
OCGJD400	05/01/2023	04.19.24	24,16	167,52	0000	TWSUSER	16288
OCGJD400	06/01/2023	04.25.04	24,65	140,90	0000	TWSUSER	42567
OCGJD400	07/01/2023	04.13.09	24,05	145,79	0000	TWSUSER	68620
OCGJD400	10/01/2023	04.21.39	24,26	162,46	0000	TWSUSER	10358
OCGJD400	11/01/2023	04.20.49	24,35	158,26	0000	TWSUSER	35508
OCGJD400	12/01/2023	04.16.40	24,33	160,13	0000	TWSUSER	59423
OCGJD400	13/01/2023	04.13.52	24,84	278,53	0000	TWSUSER	82404
OCGJD400	14/01/2023	04.11.59	25,03	310,91	0000	TWSUSER	6124
OCGJD400	17/01/2023	03.34.57	24,09	167,82	0000	TWSUSER	44947
OCGJD400	18/01/2023	04.12.51	24,31	137,70	0000	TWSUSER	68903
OCGJD400	19/01/2023	04.16.05	24,07	142,40	0000	TWSUSER	93130
OCGJD400	20/01/2023	04.13.24	24,30	163,72	0000	TWSUSER	16875
OCGJD400	21/01/2023	04.12.53	24,36	162,72	0000	TWSUSER	41581
OCGJD400	24/01/2023	04.18.17	24,53	171,67	0000	TWSUSER	81120
OCGJD400	25/01/2023	04.14.13	24,51	164,49	0000	TWSUSER	5701
OCGJD400	26/01/2023	04.11.59	24,54	158,46	0000	TWSUSER	30571
OCGJD400	27/01/2023	04.14.32	24,46	161,79	0000	TWSUSER	53490
OCGJD400	28/01/2023	04.13.11	24,67	167,09	0000	TWSUSER	79114
OCGJD400	31/01/2023	04.23.30	24,40	157,61	0000	TWSUSER	20724
OCGJD400	01/02/2023	04.18.06	30,80	193,87	0000	TWSUSER	45389
OCGJD400	02/02/2023	04.25.30	25,40	157,05	0000	TWSUSER	71142
OCGJD400	03/02/2023	04.31.12	24,30	166,05	0000	TWSUSER	95830
OCGJD400	04/02/2023	04.19.31	23,87	152,82	0000	TWSUSER	22506
OCGJD400	07/02/2023	04.28.33	22,50	145,33	0000	TWSUSER	64309
OCGJD400	08/02/2023	04.19.45	22,02	161,75	0000	TWSUSER	89857
OCGJD400	09/02/2023	04.19.56	21,94	146,19	0000	TWSUSER	14464
OCGJD400	10/02/2023	04.18.40	21,95	159,17	0000	TWSUSER	39337
OCGJD400	11/02/2023	04.18.07	22,12	166,01	0000	TWSUSER	64067
OCGJD400	14/02/2023	03.33.38	21,70	167,34	0000	TWSUSER	3880
OCGJD400	15/02/2023	04.16.09	22,10	157,78	0000	TWSUSER	30515
OCGJD400	16/02/2023	04.21.24	22,06	147,91	0000	TWSUSER	54958
OCGJD400	17/02/2023	04.14.29	22,37	242,35	0000	TWSUSER	78216
OCGJD400	18/02/2023	04.17.41	22,45	149,62	0000	TWSUSER	2203
OCGJD400	23/02/2023	03.34.27	21,84	165,80	0000	TWSUSER	57014
OCGJD400	24/02/2023	04.17.14	22,61	177,96	0000	TWSUSER	81749
OCGJD400	25/02/2023	04.17.18	22,44	169,43	0000	TWSUSER	4512
OCGJD400	28/02/2023	04.16.58	22,39	193,88	0000	TWSUSER	43959
OCGJD400	01/03/2023	04.15.53	27,24	191,75	0000	TWSUSER	70801
OCGJD400	02/03/2023	04.37.39	23,91	168,95	0000	TWSUSER	96214
OCGJD400	03/03/2023	04.25.50	22,22	143,87	0000	TWSUSER	20062
OCGJD400	04/03/2023	04.20.24	22,41	159,95	0000	TWSUSER	45167
OCGJD400	07/03/2023	03.43.36	22,53	153,36	0000	TWSUSER	88378
OCGJD400	08/03/2023	03.37.11	22,51	173,72	0000	TWSUSER	13840
OCGJD400	09/03/2023	04.23.57	22,39	166,47	0000	TWSUSER	39593
OCGJD400	10/03/2023	04.20.08	22,41	168,42	0000	TWSUSER	63365
OCGJD400	11/03/2023	04.23.46	22,38	152,66	0000	TWSUSER	90792
OCGJD400	14/03/2023	04.14.03	21,73	124,24	0000	TWSUSER	32638
OCGJD400	15/03/2023	04.12.52	22,13	158,96	0000	TWSUSER	58134
OCGJD400	16/03/2023	04.18.11	22,25	161,38	0000	TWSUSER	85467
OCGJD400	17/03/2023	04.20.42	22,27	156,62	0000	TWSUSER	10009
OCGJD400	18/03/2023	04.17.24	22,38	168,02	0000	TWSUSER	36063
OCGJD400	21/03/2023	03.33.34	19,04	96,05	0000	TWSUSER	78243
OCGJD400	22/03/2023	04.15.55	19,34	91,52	0000	TWSUSER	4295
OCGJD400	23/03/2023	04.23.49	19,20	86,02	0000	TWSUSER	30026
OCGJD400	24/03/2023	04.17.53	19,22	76,39	0000	TWSUSER	54738
OCGJD400	25/03/2023	04.18.08	19,37	101,46	0000	TWSUSER	79836
OCGJD400	28/03/2023	03.33.17	19,04	147,92	0000	TWSUSER	22361
OCGJD400	29/03/2023	05.15.32	19,16	94,00	0000	TWSUSER	49704
OCGJD400	30/03/2023	04.18.21	19,16	86,19	0000	TWSUSER	74367
OCGJD400	31/03/2023	04.15.57	19,22	85,31	0000	TWSUSER	98356
OCGJD400	01/04/2023	04.16.16	3,60	11,74	0012	TWSUSER	23273
OCGJD400	01/04/2023	05.18.44	20,10	91,05	0000	TWSUSER	23828
OCGJD400	04/04/2023	04.37.48	20,63	148,82	0000	TWSUSER	69821
OCGJD400	05/04/2023	04.26.19	19,17	91,10	0000	TWSUSER	95882
OCGJD400	06/04/2023	04.35.29	19,81	95,85	0000	TWSUSER	21515
OCGJD400	07/04/2023	04.19.57	18,85	79,47	0000	TWSUSER	45978
OCGJD400	11/04/2023	04.21.31	19,41	184,81	0000	TWSUSER	95967
OCGJD400	12/04/2023	03.36.13	19,21	135,64	0000	TWSUSER	19793
OCGJD400	13/04/2023	04.13.33	19,04	74,15	0000	TWSUSER	45189
OCGJD400	14/04/2023	04.17.08	19,30	93,55	0000	TWSUSER	68727
OCGJD400	15/04/2023	04.14.58	19,57	97,14	0000	TWSUSER	93027
OCGJD400	18/04/2023	04.18.02	19,62	86,30	0000	TWSUSER	33807
OCGJD400	19/04/2023	04.15.12	19,26	138,70	0000	TWSUSER	58437
OCGJD400	20/04/2023	04.13.56	19,29	87,83	0000	TWSUSER	82395
OCGJD400	21/04/2023	03.33.22	19,19	91,76	0000	TWSUSER	5101
OCGJD400	25/04/2023	04.17.33	19,49	83,22	0000	TWSUSER	53127
OCGJD400	26/04/2023	04.26.59	19,21	76,97	0000	TWSUSER	77063
OCGJD400	27/04/2023	04.17.16	19,60	98,16	0000	TWSUSER	1354
OCGJD400	28/04/2023	04.20.21	19,47	85,42	0000	TWSUSER	24476
OCGJD400	29/04/2023	04.17.08	22,84	89,27	0000	TWSUSER	49042
OCGJD400	03/05/2023	03.42.53	20,55	94,35	0000	TWSUSER	97540
OCGJD400	04/05/2023	04.27.37	19,58	84,75	0000	TWSUSER	23656
OCGJD400	05/05/2023	04.21.10	19,11	79,32	0000	TWSUSER	48311
OCGJD400	06/05/2023	04.32.49	20,12	259,92	0000	TWSUSER	72820
OCGJD400	09/05/2023	03.37.19	19,40	96,00	0000	TWSUSER	15039
OCGJD400	10/05/2023	04.17.56	19,44	94,13	0000	TWSUSER	41775
OCGJD400	11/05/2023	04.16.27	19,51	96,36	0000	TWSUSER	67972
OCGJD400	12/05/2023	03.34.00	19,02	82,14	0000	TWSUSER	92568
OCGJD400	13/05/2023	04.19.18	19,66	91,54	0000	TWSUSER	18180
OCGJD400	16/05/2023	04.33.16	18,89	56,44	0000	TWSUSER	60060
OCGJD400	17/05/2023	04.19.59	19,51	90,26	0000	TWSUSER	85914
OCGJD400	18/05/2023	03.33.23	19,12	115,00	0000	TWSUSER	9966
OCGJD400	19/05/2023	04.21.44	19,36	102,51	0000	TWSUSER	35040
OCGJD400	20/05/2023	04.19.30	19,63	97,69	0000	TWSUSER	59562
OCGJD400	23/05/2023	03.34.26	19,53	148,31	0000	TWSUSER	98798
OCGJD400	24/05/2023	04.19.45	19,46	93,58	0000	TWSUSER	24344
OCGJD400	25/05/2023	04.17.32	19,21	112,56	0000	TWSUSER	49498
OCGJD400	26/05/2023	04.17.47	19,53	90,94	0000	TWSUSER	73408
OCGJD400	27/05/2023	04.15.56	19,57	96,31	0000	TWSUSER	99526
OCGJD400	30/05/2023	03.33.43	19,12	83,36	0000	TWSUSER	40847
OCGJD400	31/05/2023	04.24.47	19,48	98,78	0000	TWSUSER	66703
OCGJD400	01/06/2023	04.19.36	31,02	198,22	0000	TWSUSER	92758
OCGJD400	02/06/2023	04.47.04	19,98	95,82	0000	TWSUSER	17421
OCGJD400	03/06/2023	04.30.55	19,17	111,17	0000	TWSUSER	42438
OCGJD400	06/06/2023	04.23.01	19,26	207,20	0000	TWSUSER	83237
OCGJD400	08/06/2023	04.31.20	18,86	98,06	0000	TWSUSER	34467
OCGJD400	10/06/2023	04.16.40	19,22	209,45	0000	TWSUSER	66665
OCGJD400	13/06/2023	04.17.39	18,87	98,60	0000	TWSUSER	9336
OCGJD400	14/06/2023	04.21.27	18,81	90,94	0000	TWSUSER	34372
OCGJD400	15/06/2023	04.21.56	18,83	90,78	0000	TWSUSER	59171
OCGJD400	16/06/2023	04.23.04	19,10	90,17	0000	TWSUSER	83564
OCGJD400	17/06/2023	04.15.06	18,85	89,32	0000	TWSUSER	9059
OCGJD400	20/06/2023	03.33.45	18,51	96,79	0000	TWSUSER	50648
OCGJD400	21/06/2023	04.16.02	18,98	97,07	0000	TWSUSER	77062
OCGJD400	22/06/2023	03.33.39	18,64	87,14	0000	TWSUSER	2557
OCGJD400	23/06/2023	04.17.22	19,09	95,23	0000	TWSUSER	26904
OCGJD400	24/06/2023	04.17.28	19,08	97,75	0000	TWSUSER	51872
OCGJD400	27/06/2023	03.33.20	18,52	83,15	0000	TWSUSER	93608
OCGJD400	28/06/2023	04.16.51	18,93	89,30	0000	TWSUSER	19611
OCGJD400	29/06/2023	04.18.30	18,93	89,88	0000	TWSUSER	45495
OCGJD400	30/06/2023	04.19.55	19,01	87,47	0000	TWSUSER	69511
OCGJD400	01/07/2023	04.16.17	26,07	101,02	0000	TWSUSER	95140
OCGJD400	04/07/2023	04.47.14	20,35	97,81	0000	TWSUSER	40629
OCGJD400	05/07/2023	04.33.18	18,82	94,64	0000	TWSUSER	66368
OCGJD400	06/07/2023	04.21.18	18,86	80,25	0000	TWSUSER	93278
OCGJD400	07/07/2023	04.27.51	18,96	100,39	0000	TWSUSER	19887
OCGJD400	08/07/2023	04.34.07	18,77	94,87	0000	TWSUSER	46026
OCGJD400	11/07/2023	05.12.52	18,85	104,27	0000	TWSUSER	90697
OCGJD400	12/07/2023	04.50.20	18,77	109,35	0000	TWSUSER	16683
OCGJD400	13/07/2023	04.22.00	18,99	97,28	0000	TWSUSER	42560
OCGJD400	14/07/2023	04.16.27	18,64	101,43	0000	TWSUSER	68995
OCGJD400	15/07/2023	03.34.08	18,58	91,78	0000	TWSUSER	94599
OCGJD400	18/07/2023	03.33.59	18,52	101,67	0000	TWSUSER	36673
OCGJD400	19/07/2023	03.33.28	18,51	95,45	0000	TWSUSER	63222
OCGJD400	20/07/2023	03.34.13	18,43	94,80	0000	TWSUSER	88887
OCGJD400	21/07/2023	04.18.29	18,81	94,48	0000	TWSUSER	13827
OCGJD400	22/07/2023	03.33.44	18,43	89,56	0000	TWSUSER	38205
OCGJD400	25/07/2023	04.23.39	18,76	92,85	0000	TWSUSER	78952
OCGJD400	26/07/2023	05.01.52	19,02	98,47	0000	TWSUSER	4832
OCGJD400	27/07/2023	04.37.06	19,03	97,78	0000	TWSUSER	31544
OCGJD400	28/07/2023	04.17.35	18,82	92,18	0000	TWSUSER	56656
OCGJD400	29/07/2023	04.31.16	18,95	101,64	0000	TWSUSER	82459
OCGJD400	01/08/2023	04.27.06	25,00	135,36	0000	TWSUSER	26588
OCGJD400	02/08/2023	04.34.30	19,81	92,24	0000	TWSUSER	52394
OCGJD400	03/08/2023	04.26.33	18,62	91,29	0000	TWSUSER	79334
OCGJD400	04/08/2023	04.32.20	18,96	90,92	0000	TWSUSER	5309
OCGJD400	05/08/2023	04.15.20	18,30	88,98	0000	TWSUSER	31930
OCGJD400	08/08/2023	04.22.31	18,81	103,48	0000	TWSUSER	77518
OCGJD400	09/08/2023	04.20.43	18,55	89,66	0000	TWSUSER	4247
OCGJD400	10/08/2023	04.12.53	18,64	90,42	0000	TWSUSER	31382
OCGJD400	11/08/2023	04.18.27	18,68	138,55	0000	TWSUSER	57848
OCGJD400	12/08/2023	04.18.19	18,59	93,56	0000	TWSUSER	84331
OCGJD400	15/08/2023	03.34.23	18,34	86,33	0000	TWSUSER	29115
OCGJD400	16/08/2023	06.59.23	18,54	96,15	0000	TWSUSER	56424
OCGJD400	17/08/2023	04.00.47	18,27	89,79	0000	TWSUSER	81653
OCGJD400	18/08/2023	04.03.34	18,44	83,12	0000	TWSUSER	7715
OCGJD400	19/08/2023	04.04.20	18,32	80,88	0000	TWSUSER	34628
OCGJD400	22/08/2023	04.05.15	18,54	100,56	0000	TWSUSER	79018
OCGJD400	23/08/2023	04.07.05	18,41	94,56	0000	TWSUSER	5720
OCGJD400	24/08/2023	04.03.40	18,24	83,11	0000	TWSUSER	31986
OCGJD400	25/08/2023	04.03.00	18,30	92,42	0000	TWSUSER	57999
OCGJD400	26/08/2023	04.06.04	18,43	117,99	0000	TWSUSER	83903
OCGJD400	29/08/2023	04.04.20	21,67	84,63	0000	TWSUSER	28904
OCGJD400	30/08/2023	03.58.14	21,84	91,31	0000	TWSUSER	56084
OCGJD400	31/08/2023	04.03.59	22,03	85,03	0000	TWSUSER	82072
OCGJD400	01/09/2023	04.04.43	28,04	102,21	0000	TWSUSER	9307
OCGJD400	02/09/2023	04.19.03	23,19	80,47	0000	TWSUSER	38203
OCGJD400	05/09/2023	03.52.15	21,32	70,98	0000	TWSUSER	81840
OCGJD400	06/09/2023	04.15.50	22,50	87,08	0000	TWSUSER	11305
OCGJD400	07/09/2023	04.02.09	21,45	85,24	0000	TWSUSER	40041
OCGJD400	09/09/2023	04.29.50	21,58	72,28	0000	TWSUSER	76759
OCGJD400	12/09/2023	04.03.54	46,83	97,30	0000	TWSUSER	23843
OCGJD400	13/09/2023	03.57.27	47,82	109,96	0000	TWSUSER	50308
OCGJD400	14/09/2023	04.03.50	48,11	122,30	0000	TWSUSER	77761
OCGJD400	15/09/2023	04.01.27	47,81	112,78	0000	TWSUSER	3780
OCGJD400	16/09/2023	04.03.30	47,50	119,30	0000	TWSUSER	31279
OCGJD400	19/09/2023	04.01.01	47,60	106,73	0000	TWSUSER	75161
OCGJD400	20/09/2023	04.00.58	48,26	125,74	0000	TWSUSER	2036
OCGJD400	21/09/2023	03.34.10	48,18	127,98	0000	TWSUSER	27179
OCGJD400	22/09/2023	04.06.02	47,34	105,20	0000	TWSUSER	54087
OCGJD400	23/09/2023	04.02.11	47,34	95,74	0000	TWSUSER	80911
OCGJD400	26/09/2023	04.03.16	46,13	80,41	0000	TWSUSER	23963
OCGJD400	27/09/2023	03.59.04	45,56	73,67	0000	TWSUSER	52671
OCGJD400	28/09/2023	04.07.02	46,15	77,87	0000	TWSUSER	81483
OCGJD400	29/09/2023	05.08.51	44,94	68,06	0000	TWSUSER	8419
OCGJD400	30/09/2023	03.34.22	49,68	80,94	0000	TWSUSER	36148
OCGJD400	03/10/2023	04.33.45	46,43	82,80	0000	TWSUSER	85383
OCGJD400	04/10/2023	05.13.54	45,39	70,13	0000	TWSUSER	15053
OCGJD400	05/10/2023	03.34.01	45,55	85,72	0000	TWSUSER	44486
OCGJD400	06/10/2023	04.08.30	46,68	83,90	0000	TWSUSER	73912
OCGJD400	07/10/2023	03.32.28	45,45	80,71	0000	TWSUSER	3963
OCGJD400	10/10/2023	04.10.39	52,31	90,71	0000	TWSUSER	52814
OCGJD400	11/10/2023	04.01.12	51,50	79,07	0000	TWSUSER	83949
OCGJD400	12/10/2023	03.56.31	50,64	75,16	0000	TWSUSER	14411
OCGJD400	14/10/2023	03.58.29	49,94	66,57	0000	TWSUSER	52081
OCGJD400	17/10/2023	03.54.20	50,84	78,39	0000	TWSUSER	158
OCGJD400	18/10/2023	03.58.23	50,98	84,96	0000	TWSUSER	26350
OCGJD400	19/10/2023	03.55.37	49,60	71,13	0000	TWSUSER	56080
OCGJD400	20/10/2023	03.55.49	50,97	78,79	0000	TWSUSER	87383
OCGJD400	21/10/2023	03.54.09	50,19	76,71	0000	TWSUSER	15624
OCGJD400	24/10/2023	03.54.21	50,80	80,71	0000	TWSUSER	62075
OCGJD400	25/10/2023	03.55.27	50,46	74,52	0000	TWSUSER	92782
OCGJD400	26/10/2023	03.55.06	49,84	67,90	0000	TWSUSER	21488
OCGJD400	27/10/2023	03.55.08	50,58	75,58	0000	TWSUSER	49701
OCGJD400	28/10/2023	03.55.55	50,66	80,16	0000	TWSUSER	82036
OCGJD400	31/10/2023	03.32.22	48,34	62,23	0000	TWSUSER	27353
OCGJD400	01/11/2023	03.56.04	56,04	99,89	0000	TWSUSER	57575
OCGJD400	02/11/2023	04.08.37	51,00	83,48	0000	TWSUSER	89356
OCGJD400	04/11/2023	04.03.34	51,91	74,50	0000	TWSUSER	26967
OCGJD400	07/11/2023	03.41.10	52,31	83,33	0000	TWSUSER	73483
OCGJD400	08/11/2023	04.02.10	52,89	89,40	0000	TWSUSER	7052
OCGJD400	09/11/2023	03.58.31	51,50	85,15	0000	TWSUSER	36641
OCGJD400	10/11/2023	03.59.03	50,40	77,90	0000	TWSUSER	68617
OCGJD400	11/11/2023	03.58.30	50,83	90,82	0000	TWSUSER	2663
OCGJD400	14/11/2023	03.57.53	48,49	61,94	0000	TWSUSER	45065
OCGJD400	15/11/2023	03.57.02	49,47	70,11	0000	TWSUSER	75416
OCGJD400	17/11/2023	03.58.14	49,47	73,31	0000	TWSUSER	11617
OCGJD400	18/11/2023	03.56.15	49,25	70,26	0000	TWSUSER	41677
OCGJD400	21/11/2023	03.58.25	50,11	76,07	0000	TWSUSER	86232
OCGJD400	22/11/2023	03.57.01	49,78	72,16	0000	TWSUSER	16210
OCGJD400	23/11/2023	03.58.13	48,93	63,83	0000	TWSUSER	45960
OCGJD400	24/11/2023	03.58.51	50,14	80,56	0000	TWSUSER	76463
OCGJD400	25/11/2023	04.00.10	50,50	90,02	0000	TWSUSER	7052
OCGJD400	28/11/2023	03.57.59	50,01	78,11	0000	TWSUSER	51257
OCGJD400	29/11/2023	03.56.22	50,61	81,11	0000	TWSUSER	81778
OCGJD400	30/11/2023	03.57.19	50,34	78,74	0000	TWSUSER	12748
OCGJD400	01/12/2023	03.57.56	55,23	95,62	0000	TWSUSER	38275
OCGJD400	02/12/2023	04.16.54	51,39	89,42	0000	TWSUSER	66520
OCGJD400	05/12/2023	04.06.51	50,91	83,04	0000	TWSUSER	10434
OCGJD400	06/12/2023	04.02.41	50,75	85,22	0000	TWSUSER	35302
OCGJD400	07/12/2023	04.08.41	51,02	88,00	0000	TWSUSER	62026
OCGJD400	08/12/2023	03.35.40	49,81	80,35	0000	TWSUSER	86358
OCGJD400	09/12/2023	03.58.35	49,62	63,74	0000	TWSUSER	12400
OCGJD400	12/12/2023	04.45.57	50,15	85,11	0000	TWSUSER	53239
OCGJD400	13/12/2023	03.58.11	49,54	72,49	0000	TWSUSER	78935
OCGJD400	14/12/2023	04.01.46	50,28	75,21	0000	TWSUSER	4078
OCGJD400	15/12/2023	04.06.13	50,36	74,44	0000	TWSUSER	28680
OCGJD400	16/12/2023	03.33.41	49,71	70,16	0000	TWSUSER	53773
OCGJD400	19/12/2023	03.58.46	50,32	83,00	0000	TWSUSER	96674
OCGJD400	20/12/2023	03.58.30	49,85	79,94	0000	TWSUSER	23444
OCGJD400	21/12/2023	03.33.41	49,60	81,88	0000	TWSUSER	49224
OCGJD400	22/12/2023	03.59.41	50,87	92,74	0000	TWSUSER	75258
OCGJD400	23/12/2023	03.33.14	50,55	79,96	0000	TWSUSER	1757
OCGJD400	27/12/2023	04.17.11	48,50	65,92	0000	TWSUSER	51437
OCGJD400	28/12/2023	04.02.06	50,45	74,24	0000	TWSUSER	76980
